dataset,noise_rate,seed,rem_thresh,rel_thresh,gain
Cora,0.1,1,0.3,1.0,0.0040000081062316895
Cora,0.1,1,0.4,0.0,0.0
Cora,0.1,1,0.4,0.1,-0.004999995231628418
Cora,0.1,1,0.4,0.2,0.001999974250793457
Cora,0.1,1,0.4,0.3,0.0040000081062316895
Cora,0.1,1,0.4,0.4,0.0040000081062316895
Cora,0.1,1,0.4,0.5,0.0040000081062316895
Cora,0.1,1,0.4,0.6,0.0040000081062316895
Cora,0.1,1,0.4,0.7,0.0040000081062316895
Cora,0.1,1,0.4,0.8,0.0040000081062316895
Cora,0.1,1,0.4,0.9,0.0040000081062316895
Cora,0.1,1,0.4,1.0,0.0040000081062316895
Cora,0.1,1,0.5,0.0,0.0
Cora,0.1,1,0.5,0.1,-0.004999995231628418
Cora,0.1,1,0.5,0.2,0.001999974250793457
Cora,0.1,1,0.5,0.3,0.0040000081062316895
Cora,0.1,1,0.5,0.4,0.0040000081062316895
Cora,0.1,1,0.5,0.5,0.0040000081062316895
Cora,0.1,1,0.5,0.6,0.0040000081062316895
Cora,0.1,1,0.5,0.7,0.0040000081062316895
Cora,0.1,1,0.5,0.8,0.0040000081062316895
Cora,0.1,1,0.5,0.9,0.0040000081062316895
Cora,0.1,1,0.5,1.0,0.0040000081062316895
Cora,0.1,1,0.6,0.0,0.0
Cora,0.1,1,0.6,0.1,-0.004999995231628418
Cora,0.1,1,0.6,0.2,0.001999974250793457
Cora,0.1,1,0.6,0.3,0.0040000081062316895
Cora,0.1,1,0.6,0.4,0.0040000081062316895
Cora,0.1,1,0.6,0.5,0.0040000081062316895
Cora,0.1,1,0.6,0.6,0.0040000081062316895
Cora,0.1,1,0.6,0.7,0.0040000081062316895
Cora,0.1,1,0.6,0.8,0.0040000081062316895
Cora,0.1,1,0.6,0.9,0.0040000081062316895
Cora,0.1,1,0.6,1.0,0.0040000081062316895
Cora,0.1,1,0.7,0.0,0.0
Cora,0.1,1,0.7,0.1,-0.004999995231628418
Cora,0.1,1,0.7,0.2,0.001999974250793457
Cora,0.1,1,0.7,0.3,0.0040000081062316895
Cora,0.1,1,0.7,0.4,0.0040000081062316895
Cora,0.1,1,0.7,0.5,0.0040000081062316895
Cora,0.1,1,0.7,0.6,0.0040000081062316895
Cora,0.1,1,0.7,0.7,0.0040000081062316895
Cora,0.1,1,0.7,0.8,0.0040000081062316895
Cora,0.1,1,0.7,0.9,0.0040000081062316895
Cora,0.1,1,0.7,1.0,0.0040000081062316895
Cora,0.1,1,0.8,0.0,0.0
Cora,0.1,1,0.8,0.1,-0.004999995231628418
Cora,0.1,1,0.8,0.2,0.001999974250793457
Cora,0.1,1,0.8,0.3,0.0040000081062316895
Cora,0.1,1,0.8,0.4,0.0040000081062316895
Cora,0.1,1,0.8,0.5,0.0040000081062316895
Cora,0.1,1,0.8,0.6,0.0040000081062316895
Cora,0.1,1,0.8,0.7,0.0040000081062316895
Cora,0.1,1,0.8,0.8,0.0040000081062316895
Cora,0.1,1,0.8,0.9,0.0040000081062316895
Cora,0.1,1,0.8,1.0,0.0040000081062316895
Cora,0.1,1,0.9,0.0,0.0
Cora,0.1,1,0.9,0.1,-0.004999995231628418
Cora,0.1,1,0.9,0.2,0.001999974250793457
Cora,0.1,1,0.9,0.3,0.0040000081062316895
Cora,0.1,1,0.9,0.4,0.0040000081062316895
Cora,0.1,1,0.9,0.5,0.0040000081062316895
Cora,0.1,1,0.9,0.6,0.0040000081062316895
Cora,0.1,1,0.9,0.7,0.0040000081062316895
Cora,0.1,1,0.9,0.8,0.0040000081062316895
Cora,0.1,1,0.9,0.9,0.0040000081062316895
Cora,0.1,1,0.9,1.0,0.0040000081062316895
Cora,0.1,1,1.0,0.0,0.0
Cora,0.1,1,1.0,0.1,-0.004999995231628418
Cora,0.1,1,1.0,0.2,0.001999974250793457
Cora,0.1,1,1.0,0.3,0.0040000081062316895
Cora,0.1,1,1.0,0.4,0.0040000081062316895
Cora,0.1,1,1.0,0.5,0.0040000081062316895
Cora,0.1,1,1.0,0.6,0.0040000081062316895
Cora,0.1,1,1.0,0.7,0.0040000081062316895
Cora,0.1,1,1.0,0.8,0.0040000081062316895
Cora,0.1,1,1.0,0.9,0.0040000081062316895
Cora,0.1,1,1.0,1.0,0.0040000081062316895
Cora,0.1,2,0.1,0.0,0.02399998903274536
Cora,0.1,2,0.1,0.1,0.018999993801116943
Cora,0.1,2,0.1,0.2,0.018999993801116943
Cora,0.1,2,0.1,0.3,0.018999993801116943
Cora,0.1,2,0.1,0.4,0.018999993801116943
Cora,0.1,2,0.1,0.5,0.018999993801116943
Cora,0.1,2,0.1,0.6,0.018999993801116943
Cora,0.1,2,0.1,0.7,0.018999993801116943
Cora,0.1,2,0.1,0.8,0.018999993801116943
Cora,0.1,2,0.1,0.9,0.018999993801116943
Cora,0.1,2,0.1,1.0,0.019999980926513672
Cora,0.1,2,0.2,0.0,0.02199995517730713
Cora,0.1,2,0.2,0.1,0.018999993801116943
Cora,0.1,2,0.2,0.2,0.018999993801116943
Cora,0.1,2,0.2,0.3,0.018999993801116943
Cora,0.1,2,0.2,0.4,0.018999993801116943
Cora,0.1,2,0.2,0.5,0.018999993801116943
Cora,0.1,2,0.2,0.6,0.018999993801116943
Cora,0.1,2,0.2,0.7,0.018999993801116943
Cora,0.1,2,0.2,0.8,0.018999993801116943
Cora,0.1,2,0.2,0.9,0.018999993801116943
Cora,0.1,2,0.2,1.0,0.018999993801116943
Cora,0.1,2,0.3,0.0,0.02199995517730713
Cora,0.1,2,0.3,0.1,0.018999993801116943
Cora,0.1,2,0.3,0.2,0.018999993801116943
Cora,0.1,2,0.3,0.3,0.018999993801116943
Cora,0.1,2,0.3,0.4,0.018999993801116943
Cora,0.1,2,0.3,0.5,0.018999993801116943
Cora,0.1,2,0.3,0.6,0.018999993801116943
Cora,0.1,2,0.3,0.7,0.018999993801116943
Cora,0.1,2,0.3,0.8,0.018999993801116943
Cora,0.1,2,0.3,0.9,0.018999993801116943
Cora,0.1,2,0.3,1.0,0.018999993801116943
Cora,0.1,2,0.4,0.0,0.02199995517730713
Cora,0.1,2,0.4,0.1,0.018999993801116943
Cora,0.1,2,0.4,0.2,0.018999993801116943
Cora,0.1,2,0.4,0.3,0.018999993801116943
Cora,0.1,2,0.4,0.4,0.018999993801116943
Cora,0.1,2,0.4,0.5,0.018999993801116943
Cora,0.1,2,0.4,0.6,0.018999993801116943
Cora,0.1,2,0.4,0.7,0.018999993801116943
Cora,0.1,2,0.4,0.8,0.018999993801116943
Cora,0.1,2,0.4,0.9,0.018999993801116943
Cora,0.1,2,0.4,1.0,0.018999993801116943
Cora,0.1,2,0.5,0.0,0.02199995517730713
Cora,0.1,2,0.5,0.1,0.018999993801116943
Cora,0.1,2,0.5,0.2,0.018999993801116943
Cora,0.1,2,0.5,0.3,0.018999993801116943
Cora,0.1,2,0.5,0.4,0.018999993801116943
Cora,0.1,2,0.5,0.5,0.018999993801116943
Cora,0.1,2,0.5,0.6,0.018999993801116943
Cora,0.1,2,0.5,0.7,0.018999993801116943
Cora,0.1,2,0.5,0.8,0.018999993801116943
Cora,0.1,2,0.5,0.9,0.018999993801116943
Cora,0.1,2,0.5,1.0,0.018999993801116943
Cora,0.1,2,0.6,0.0,0.02199995517730713
Cora,0.1,2,0.6,0.1,0.018999993801116943
Cora,0.1,2,0.6,0.2,0.018999993801116943
Cora,0.1,2,0.6,0.3,0.018999993801116943
Cora,0.1,2,0.6,0.4,0.018999993801116943
Cora,0.1,2,0.6,0.5,0.018999993801116943
Cora,0.1,2,0.6,0.6,0.018999993801116943
Cora,0.1,2,0.6,0.7,0.018999993801116943
Cora,0.1,2,0.6,0.8,0.018999993801116943
Cora,0.1,2,0.6,0.9,0.018999993801116943
Cora,0.1,2,0.6,1.0,0.018999993801116943
Cora,0.1,2,0.7,0.0,0.02199995517730713
Cora,0.1,2,0.7,0.1,0.018999993801116943
Cora,0.1,2,0.7,0.2,0.018999993801116943
Cora,0.1,2,0.7,0.3,0.018999993801116943
Cora,0.1,2,0.7,0.4,0.018999993801116943
Cora,0.1,2,0.7,0.5,0.018999993801116943
Cora,0.1,2,0.7,0.6,0.018999993801116943
Cora,0.1,2,0.7,0.7,0.018999993801116943
Cora,0.1,2,0.7,0.8,0.018999993801116943
Cora,0.1,2,0.7,0.9,0.018999993801116943
Cora,0.1,2,0.7,1.0,0.018999993801116943
Cora,0.1,2,0.8,0.0,0.02199995517730713
Cora,0.1,2,0.8,0.1,0.018999993801116943
Cora,0.1,2,0.8,0.2,0.018999993801116943
Cora,0.1,2,0.8,0.3,0.018999993801116943
Cora,0.1,2,0.8,0.4,0.018999993801116943
Cora,0.1,2,0.8,0.5,0.018999993801116943
Cora,0.1,2,0.8,0.6,0.018999993801116943
Cora,0.1,2,0.8,0.7,0.018999993801116943
Cora,0.1,2,0.8,0.8,0.018999993801116943
Cora,0.1,2,0.8,0.9,0.018999993801116943
Cora,0.1,2,0.8,1.0,0.018999993801116943
Cora,0.1,2,0.9,0.0,0.02199995517730713
Cora,0.1,2,0.9,0.1,0.018999993801116943
Cora,0.1,2,0.9,0.2,0.018999993801116943
Cora,0.1,2,0.9,0.3,0.018999993801116943
Cora,0.1,2,0.9,0.4,0.018999993801116943
Cora,0.1,2,0.9,0.5,0.018999993801116943
Cora,0.1,2,0.9,0.6,0.018999993801116943
Cora,0.1,2,0.9,0.7,0.018999993801116943
Cora,0.1,2,0.9,0.8,0.018999993801116943
Cora,0.1,2,0.9,0.9,0.018999993801116943
Cora,0.1,2,0.9,1.0,0.018999993801116943
Cora,0.1,2,1.0,0.0,0.02199995517730713
Cora,0.1,2,1.0,0.1,0.018999993801116943
Cora,0.1,2,1.0,0.2,0.018999993801116943
Cora,0.1,2,1.0,0.3,0.018999993801116943
Cora,0.1,2,1.0,0.4,0.018999993801116943
Cora,0.1,2,1.0,0.5,0.018999993801116943
Cora,0.1,2,1.0,0.6,0.018999993801116943
Cora,0.1,2,1.0,0.7,0.018999993801116943
Cora,0.1,2,1.0,0.8,0.018999993801116943
Cora,0.1,2,1.0,0.9,0.018999993801116943
Cora,0.1,2,1.0,1.0,0.018999993801116943
Cora,0.1,3,0.1,0.0,-0.004999995231628418
Cora,0.1,3,0.1,0.1,-0.004999995231628418
Cora,0.1,3,0.1,0.2,-0.004999995231628418
Cora,0.1,3,0.1,0.3,-0.004999995231628418
Cora,0.1,3,0.1,0.4,-0.004999995231628418
Cora,0.1,3,0.1,0.5,-0.004999995231628418
Cora,0.1,3,0.1,0.6,-0.004999995231628418
Cora,0.1,3,0.1,0.7,-0.004999995231628418
Cora,0.1,3,0.1,0.8,-0.012000024318695068
Cora,0.1,3,0.1,0.9,-0.012000024318695068
Cora,0.1,3,0.1,1.0,-0.012000024318695068
Cora,0.1,3,0.2,0.0,0.004999995231628418
Cora,0.1,3,0.2,0.1,0.004999995231628418
Cora,0.1,3,0.2,0.2,0.004999995231628418
Cora,0.1,3,0.2,0.3,0.004999995231628418
Cora,0.1,3,0.2,0.4,0.004999995231628418
Cora,0.1,3,0.2,0.5,0.004999995231628418
Cora,0.1,3,0.2,0.6,0.004999995231628418
Cora,0.1,3,0.2,0.7,0.004999995231628418
Cora,0.1,3,0.2,0.8,0.0040000081062316895
Cora,0.1,3,0.2,0.9,0.0040000081062316895
Cora,0.1,3,0.2,1.0,0.0040000081062316895
Cora,0.1,3,0.3,0.0,0.0040000081062316895
Cora,0.1,3,0.3,0.1,0.0040000081062316895
Cora,0.1,3,0.3,0.2,0.0040000081062316895
Cora,0.1,3,0.3,0.3,0.0040000081062316895
Cora,0.1,3,0.3,0.4,0.0040000081062316895
Cora,0.1,3,0.3,0.5,0.0040000081062316895
Cora,0.1,3,0.3,0.6,0.0040000081062316895
Cora,0.1,3,0.3,0.7,0.0040000081062316895
Cora,0.1,3,0.3,0.8,0.006999969482421875
Cora,0.1,3,0.3,0.9,0.006999969482421875
Cora,0.1,3,0.3,1.0,0.006999969482421875
Cora,0.1,3,0.4,0.0,0.004999995231628418
Cora,0.1,3,0.4,0.1,0.004999995231628418
Cora,0.1,3,0.4,0.2,0.004999995231628418
Cora,0.1,3,0.4,0.3,0.004999995231628418
Cora,0.1,3,0.4,0.4,0.004999995231628418
Cora,0.1,3,0.4,0.5,0.004999995231628418
Cora,0.1,3,0.4,0.6,0.004999995231628418
Cora,0.1,3,0.4,0.7,0.004999995231628418
Cora,0.1,3,0.4,0.8,0.009000003337860107
Cora,0.1,3,0.4,0.9,0.009000003337860107
Cora,0.1,3,0.4,1.0,0.009000003337860107
Cora,0.1,3,0.5,0.0,0.008000016212463379
Cora,0.1,3,0.5,0.1,0.008000016212463379
Cora,0.1,3,0.5,0.2,0.008000016212463379
Cora,0.1,3,0.5,0.3,0.008000016212463379
Cora,0.1,3,0.5,0.4,0.008000016212463379
Cora,0.1,3,0.5,0.5,0.008000016212463379
Cora,0.1,3,0.5,0.6,0.008000016212463379
Cora,0.1,3,0.5,0.7,0.008000016212463379
Cora,0.1,3,0.5,0.8,0.004999995231628418
Cora,0.1,3,0.5,0.9,0.004999995231628418
Cora,0.1,3,0.5,1.0,0.004999995231628418
Cora,0.1,3,0.6,0.0,0.0029999613761901855
Cora,0.1,3,0.6,0.1,0.0029999613761901855
Cora,0.1,3,0.6,0.2,0.0029999613761901855
Cora,0.1,3,0.6,0.3,0.0029999613761901855
Cora,0.1,3,0.6,0.4,0.0029999613761901855
Cora,0.1,3,0.6,0.5,0.0029999613761901855
Cora,0.1,3,0.6,0.6,0.0029999613761901855
Cora,0.1,3,0.6,0.7,0.0029999613761901855
Cora,0.1,3,0.6,0.8,0.0009999871253967285
Cora,0.1,3,0.6,0.9,0.0009999871253967285
Cora,0.1,3,0.6,1.0,0.0009999871253967285
Cora,0.1,3,0.7,0.0,0.0029999613761901855
Cora,0.1,3,0.7,0.1,0.0029999613761901855
Cora,0.1,3,0.7,0.2,0.0029999613761901855
Cora,0.1,3,0.7,0.3,0.0029999613761901855
Cora,0.1,3,0.7,0.4,0.0029999613761901855
Cora,0.1,3,0.7,0.5,0.0029999613761901855
Cora,0.1,3,0.7,0.6,0.0029999613761901855
Cora,0.1,3,0.7,0.7,0.0029999613761901855
Cora,0.1,3,0.7,0.8,0.0009999871253967285
Cora,0.1,3,0.7,0.9,0.0009999871253967285
Cora,0.1,3,0.7,1.0,0.0009999871253967285
Cora,0.1,3,0.8,0.0,0.0029999613761901855
Cora,0.1,3,0.8,0.1,0.0029999613761901855
Cora,0.1,3,0.8,0.2,0.0029999613761901855
Cora,0.1,3,0.8,0.3,0.0029999613761901855
Cora,0.1,3,0.8,0.4,0.0029999613761901855
Cora,0.1,3,0.8,0.5,0.0029999613761901855
Cora,0.1,3,0.8,0.6,0.0029999613761901855
Cora,0.1,3,0.8,0.7,0.0029999613761901855
Cora,0.1,3,0.8,0.8,0.0009999871253967285
Cora,0.1,3,0.8,0.9,0.0009999871253967285
Cora,0.1,3,0.8,1.0,0.0009999871253967285
Cora,0.1,3,0.9,0.0,0.0029999613761901855
Cora,0.1,3,0.9,0.1,0.0029999613761901855
Cora,0.1,3,0.9,0.2,0.0029999613761901855
Cora,0.1,3,0.9,0.3,0.0029999613761901855
Cora,0.1,3,0.9,0.4,0.0029999613761901855
Cora,0.1,3,0.9,0.5,0.0029999613761901855
Cora,0.1,3,0.9,0.6,0.0029999613761901855
Cora,0.1,3,0.9,0.7,0.0029999613761901855
Cora,0.1,3,0.9,0.8,0.0009999871253967285
Cora,0.1,3,0.9,0.9,0.0009999871253967285
Cora,0.1,3,0.9,1.0,0.0009999871253967285
Cora,0.1,3,1.0,0.0,0.0029999613761901855
Cora,0.1,3,1.0,0.1,0.0029999613761901855
Cora,0.1,3,1.0,0.2,0.0029999613761901855
Cora,0.1,3,1.0,0.3,0.0029999613761901855
Cora,0.1,3,1.0,0.4,0.0029999613761901855
Cora,0.1,3,1.0,0.5,0.0029999613761901855
Cora,0.1,3,1.0,0.6,0.0029999613761901855
Cora,0.1,3,1.0,0.7,0.0029999613761901855
Cora,0.1,3,1.0,0.8,0.0009999871253967285
Cora,0.1,3,1.0,0.9,0.0009999871253967285
Cora,0.1,3,1.0,1.0,0.0009999871253967285
Cora,0.1,4,0.1,0.0,0.02399998903274536
Cora,0.1,4,0.1,0.1,0.0209999680519104
Cora,0.1,4,0.1,0.2,0.0209999680519104
Cora,0.1,4,0.1,0.3,0.027000010013580322
Cora,0.1,4,0.1,0.4,0.027000010013580322
Cora,0.1,4,0.1,0.5,0.027000010013580322
Cora,0.1,4,0.1,0.6,0.010999977588653564
Cora,0.1,4,0.1,0.7,0.02899998426437378
Cora,0.1,4,0.1,0.8,0.02899998426437378
Cora,0.1,4,0.1,0.9,0.02899998426437378
Cora,0.1,4,0.1,1.0,0.02899998426437378
Cora,0.1,4,0.2,0.0,-0.012000024318695068
Cora,0.1,4,0.2,0.1,-0.010999977588653564
Cora,0.1,4,0.2,0.2,-0.010999977588653564
Cora,0.1,4,0.2,0.3,-0.008000016212463379
Cora,0.1,4,0.2,0.4,-0.008000016212463379
Cora,0.1,4,0.2,0.5,-0.008000016212463379
Cora,0.1,4,0.2,0.6,-0.0059999823570251465
Cora,0.1,4,0.2,0.7,-0.009999990463256836
Cora,0.1,4,0.2,0.8,-0.009999990463256836
Cora,0.1,4,0.2,0.9,-0.009999990463256836
Cora,0.1,4,0.2,1.0,-0.009999990463256836
Cora,0.1,4,0.3,0.0,-0.012000024318695068
Cora,0.1,4,0.3,0.1,-0.010999977588653564
Cora,0.1,4,0.3,0.2,-0.010999977588653564
Cora,0.1,4,0.3,0.3,-0.008000016212463379
Cora,0.1,4,0.3,0.4,-0.008000016212463379
Cora,0.1,4,0.3,0.5,-0.008000016212463379
Cora,0.1,4,0.3,0.6,-0.0059999823570251465
Cora,0.1,4,0.3,0.7,-0.009999990463256836
Cora,0.1,4,0.3,0.8,-0.009999990463256836
Cora,0.1,4,0.3,0.9,-0.009999990463256836
Cora,0.1,4,0.3,1.0,-0.009999990463256836
Cora,0.1,4,0.4,0.0,-0.0009999871253967285
Cora,0.1,4,0.4,0.1,0.0009999871253967285
Cora,0.1,4,0.4,0.2,0.0009999871253967285
Cora,0.1,4,0.4,0.3,0.0
Cora,0.1,4,0.4,0.4,0.0
Cora,0.1,4,0.4,0.5,0.0
Cora,0.1,4,0.4,0.6,-0.0009999871253967285
Cora,0.1,4,0.4,0.7,0.001999974250793457
Cora,0.1,4,0.4,0.8,0.001999974250793457
Cora,0.1,4,0.4,0.9,0.001999974250793457
Cora,0.1,4,0.4,1.0,0.001999974250793457
Cora,0.1,4,0.5,0.0,-0.0009999871253967285
Cora,0.1,4,0.5,0.1,0.0009999871253967285
Cora,0.1,4,0.5,0.2,0.0009999871253967285
Cora,0.1,4,0.5,0.3,0.004999995231628418
Cora,0.1,4,0.5,0.4,0.004999995231628418
Cora,0.1,4,0.5,0.5,0.004999995231628418
Cora,0.1,4,0.5,0.6,0.0009999871253967285
Cora,0.1,4,0.5,0.7,0.001999974250793457
Cora,0.1,4,0.5,0.8,0.001999974250793457
Cora,0.1,4,0.5,0.9,0.001999974250793457
Cora,0.1,4,0.5,1.0,0.001999974250793457
Cora,0.1,4,0.6,0.0,-0.0009999871253967285
Cora,0.1,4,0.6,0.1,0.0009999871253967285
Cora,0.1,4,0.6,0.2,0.0009999871253967285
Cora,0.1,4,0.6,0.3,0.004999995231628418
Cora,0.1,4,0.6,0.4,0.004999995231628418
Cora,0.1,4,0.6,0.5,0.004999995231628418
Cora,0.1,4,0.6,0.6,0.0009999871253967285
Cora,0.1,4,0.6,0.7,0.001999974250793457
Cora,0.1,4,0.6,0.8,0.001999974250793457
Cora,0.1,4,0.6,0.9,0.001999974250793457
Cora,0.1,4,0.6,1.0,0.001999974250793457
Cora,0.1,4,0.7,0.0,-0.0009999871253967285
Cora,0.1,4,0.7,0.1,0.0009999871253967285
Cora,0.1,4,0.7,0.2,0.0009999871253967285
Cora,0.1,4,0.7,0.3,0.004999995231628418
Cora,0.1,4,0.7,0.4,0.004999995231628418
